"","UserID","YOB","Gender","Income","HouseholdStatus","EducationLevel","Party","Happy","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","StartTask","Q120012","Successful","Accomplish","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Over_Head","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Positive_Thinking","Q115611","Hardship","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Gamble","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Normal","Q107491","Q106993","Q106997","Q106272","Q106388","Liar","Q106042","Q105840","Q105655","Q104996","Q103293","Grudge","CCDebt","Breakfast","Adventurous","Q102089","Optimist","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Live_Alone","Q99581","Q99480","LifeHasPurpose","Q98578","Q98059","Q98078","Q98197","Q96024","votes"
"4007",6804,1995,2,3,6,4,2,1,1,2,1,1,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,1,2,2,2,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,1,2,43
"4008",6809,1992,2,6,5,4,1,0,2,2,1,1,1,1,2,2,2,2,1,2,1,2,2,1,2,1,2,1,1,2,2,2,1,2,1,1,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,1,1,1,2,1,2,2,1,1,1,2,2,1,2,1,1,1,2,1,2,2,1,1,2,1,2,2,2,2,1,1,1,1,1,2,1,1,2,99
"4009",6810,1990,2,2,5,2,1,0,1,2,1,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,1,2,1,1,1,1,1,2,1,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,1,2,1,1,1,1,2,1,2,1,2,2,1,2,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,1,1,42
"4010",6811,1986,2,2,5,1,1,1,1,2,2,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2,1,2,1,2,1,1,2,1,2,2,2,1,2,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1,54
"4011",6816,1974,2,1,4,1,5,1,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,1,1,1,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,1,2,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,1,1,2,2,1,1,2,2,2,2,1,1,2,2,1,2,1,1,1,1,1,2,2,2,2,1,2,1,2,1,1,2,2,1,1,1,1,1,89
"4012",6817,1986,1,6,5,3,5,0,1,2,2,1,1,2,2,1,2,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,1,2,1,1,1,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,2,1,1,2,2,2,2,1,1,1,2,2,2,1,1,1,2,1,1,1,2,2,1,1,2,2,2,2,2,1,1,1,2,1,2,1,1,1,100
"4013",6821,1987,1,1,5,6,5,0,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1,2,2,1,2,1,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,1,2,1,1,2,2,2,1,1,1,1,1,1,2,1,2,1,2,2,2,1,2,2,2,1,2,1,1,2,99
"4014",6824,1999,1,1,5,3,5,1,2,2,1,2,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,1,2,2,1,2,2,1,1,2,2,2,2,1,2,1,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,1,2,2,2,1,1,1,2,1,1,2,2,2,1,1,1,2,2,1,1,1,2,2,2,2,2,1,1,2,2,1,2,1,2,1,20
"4015",6827,1949,2,2,3,2,2,1,1,2,1,1,1,1,2,1,2,1,1,1,1,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,2,1,1,2,1,1,2,2,1,1,1,2,1,2,1,2,2,1,1,2,2,2,2,1,2,2,61
"4016",6830,1962,2,1,4,7,3,1,2,2,1,1,1,2,1,1,1,1,2,2,2,2,1,2,1,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,1,2,1,2,2,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,2,2,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,2,2,2,2,1,1,2,2,2,1,1,2,2,82
"4017",6836,1989,2,6,5,1,1,1,2,2,1,2,1,1,2,1,2,1,2,2,1,2,1,2,2,1,2,1,1,1,2,1,2,2,2,1,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,2,1,1,2,2,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,1,2,1,2,1,2,1,2,1,1,2,2,1,2,1,2,1,91
"4018",6837,1999,2,6,5,6,1,0,2,2,1,1,1,2,2,1,2,1,1,1,2,2,1,1,1,1,1,2,2,2,2,1,1,2,1,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,1,2,1,1,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,2,1,2,2,1,1,1,2,1,1,2,2,2,2,1,2,1,2,1,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,2,45
"4019",6840,1999,2,1,5,3,5,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,2,2,2,1,2,2,2,1,2,1,1,1,2,1,1,2,2,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,2,2,2,1,2,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,101
"4020",6844,1982,1,2,4,2,1,1,1,2,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,1,2,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,1,2,2,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,2,2,1,1,2,1,2,2,1,1,2,2,1,2,2,1,2,2,1,1,2,2,1,1,1,2,1,93
"4021",6845,1998,2,2,5,2,1,1,2,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1,1,1,2,1,1,2,2,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,2,2,1,2,1,2,1,1,2,2,1,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,1,1,1,1,2,1,1,2,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,32
"4022",6846,1997,2,6,5,3,5,0,1,2,1,1,2,2,2,2,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,2,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,1,1,1,1,1,2,1,1,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,1,2,1,2,1,2,1,1,2,1,1,2,1,1,2,44
"4023",6847,1979,2,6,5,4,3,0,1,2,1,1,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,2,2,2,1,1,1,2,1,1,1,2,1,2,1,1,2,2,2,2,2,1,1,2,1,2,1,2,2,1,1,1,1,2,1,2,1,2,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,31
"4024",6849,1997,1,5,5,3,1,1,2,1,1,1,1,2,1,1,2,1,1,2,2,2,2,1,1,2,2,1,2,1,2,2,1,2,1,2,1,1,2,2,1,2,2,2,2,2,1,1,1,2,1,2,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,1,2,1,2,1,2,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,1,2,71
"4025",6850,1997,1,4,4,3,5,0,1,2,1,1,1,2,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2,1,1,2,1,2,1,2,2,2,1,2,2,1,1,2,1,1,1,2,2,1,2,2,2,1,2,1,2,1,1,2,1,1,1,2,1,2,1,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,2,2,1,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,1,25
"4026",6852,1985,2,2,4,2,5,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,1,1,2,1,1,1,2,1,2,2,2,1,1,2,2,1,2,1,2,2,2,1,1,2,1,1,2,1,1,1,2,2,1,2,2,1,2,2,2,1,2,1,1,2,1,2,2,2,2,1,2,1,2,1,2,1,1,1,1,2,2,2,1,1,2,2,2,1,2,1,2,1,2,2,2,1,2,1,1,2,86
"4027",6853,1996,2,2,5,3,1,0,1,2,1,1,2,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,1,2,2,2,1,2,1,2,2,2,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,1,2,1,1,1,63
"4028",6856,1950,1,6,3,1,5,1,1,1,1,1,2,2,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,1,1,2,2,1,1,2,1,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,1,81
"4029",6857,1995,1,3,4,6,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,1,2,1,2,2,1,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,2,2,1,2,1,1,1,2,1,2,2,1,1,1,2,2,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,2,1,2,1,1,2,77
"4030",6858,1984,1,4,4,2,5,1,1,1,1,1,1,2,2,1,2,1,2,1,1,2,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,2,1,2,2,1,1,2,2,2,1,2,1,1,2,2,1,2,2,2,1,1,1,2,2,1,2,1,1,1,2,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,91
"4031",6860,1996,2,2,6,1,5,1,1,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,1,1,1,2,2,1,2,2,2,2,2,1,2,1,2,1,1,2,2,1,1,2,2,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,2,1,2,1,1,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,1,1,1,1,2,2,1,2,95
"4032",6861,1996,2,2,5,3,1,0,1,2,1,1,1,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,1,1,2,2,1,2,1,2,1,1,2,2,1,1,2,2,1,2,1,2,2,1,1,1,2,1,1,2,2,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,2,1,1,2,35
"4033",6862,1963,2,1,4,7,5,0,1,2,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,2,1,1,2,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,2,1,1,2,1,1,2,2,1,2,1,1,1,2,2,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,1,1,2,2,1,1,1,1,1,42
"4034",6863,1947,1,2,3,5,1,0,1,2,1,2,1,2,2,2,2,1,2,2,1,2,1,1,2,1,1,2,1,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1,2,2,1,1,2,2,1,1,1,1,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,1,1,1,2,2,1,1,1,1,2,2,1,2,1,2,1,2,2,2,1,2,2,1,2,1,1,2,1,1,2,42
"4035",6869,1987,2,6,1,6,3,0,1,2,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,2,1,2,2,1,2,1,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,2,2,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,2,1,1,101
"4036",6872,1985,1,5,4,4,5,1,2,1,1,1,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,1,1,2,2,1,2,2,2,1,1,2,1,2,1,1,2,1,1,1,2,1,1,2,2,2,1,2,2,2,1,2,1,1,2,1,2,1,2,1,2,2,1,2,1,1,2,2,2,2,2,1,2,22
"4037",6873,1963,2,3,6,6,2,0,2,1,1,2,2,2,2,1,2,1,2,2,2,2,1,1,1,2,2,1,1,2,1,1,1,2,2,1,2,2,1,2,1,1,2,2,2,2,1,1,2,1,2,2,1,2,1,2,2,1,1,2,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,26
"4038",6875,1998,1,3,5,4,2,0,2,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,1,1,1,2,2,1,1,2,1,1,2,2,1,2,2,1,2,2,2,2,1,2,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,2,2,2,1,1,2,1,1,1,1,2,1,1,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,1,1,2,98
"4039",6876,1990,1,3,5,6,3,1,1,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,1,2,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,2,1,2,1,1,2,1,1,1,2,1,1,2,1,2,2,1,1,1,1,2,2,2,1,2,1,1,2,2,1,2,1,1,1,1,2,1,1,2,2,1,2,1,1,2,2,1,2,2,1,1,2,2,1,2,1,1,2,101
"4040",6877,1997,2,2,5,3,1,1,2,2,1,1,2,2,2,1,1,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,1,2,1,1,2,1,1,2,1,2,2,2,2,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,2,2,1,1,1,2,2,2,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,97
"4041",6882,1973,1,3,3,6,1,0,2,2,1,1,1,1,2,1,2,1,1,2,2,2,1,1,2,1,1,2,1,1,1,2,2,2,2,1,1,1,1,2,1,2,2,1,2,1,1,1,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,1,1,2,2,1,1,1,1,2,1,2,2,1,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,1,1,2,1,2,2,2,1,1,91
"4042",6884,1972,2,3,4,2,2,1,2,2,1,1,2,1,1,1,2,2,2,2,1,2,2,1,2,2,1,1,1,2,1,1,1,2,1,1,2,1,1,2,1,1,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2,2,2,29
"4043",6888,1952,2,2,5,4,5,0,2,1,1,2,2,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,2,1,1,2,1,2,2,2,2,1,1,2,2,2,1,2,1,1,2,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,2,1,2,1,2,2,2,2,1,2,1,1,1,2,1,2,2,1,2,1,1,1,1,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,100
"4044",6889,1998,1,6,5,3,4,0,2,2,1,1,2,2,2,2,1,1,1,2,1,2,2,2,1,2,1,1,2,2,1,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,1,2,2,2,1,1,2,1,1,2,2,2,2,2,2,1,1,1,2,2,2,1,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,2,94
"4045",6891,1981,1,2,4,5,1,1,2,2,1,2,1,1,2,1,2,1,2,1,2,1,1,1,2,2,1,1,1,2,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,1,2,1,2,1,1,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,1,2,1,1,2,1,2,2,1,2,1,1,2,1,2,2,1,1,2,1,1,1,2,2,1,2,2,2,2,2,1,1,2,2,1,2,1,1,2,29
"4046",6892,1996,2,5,5,3,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,2,1,1,2,2,2,2,1,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,1,2,2,2,2,2,1,1,1,2,1,2,2,1,2,2,1,1,1,2,1,1,1,2,2,1,1,2,2,2,2,1,2,2,100
"4047",6896,1976,1,1,5,3,2,0,1,2,1,1,1,1,2,1,1,1,1,2,2,2,1,2,1,1,2,2,1,2,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,1,1,2,1,1,1,1,2,1,2,2,1,1,2,1,2,2,1,1,1,2,2,2,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,2,1,2,1,2,2,90
"4048",6897,1936,1,5,5,2,5,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,1,2,1,1,2,2,2,1,2,1,1,1,1,2,1,2,2,1,1,1,2,2,1,1,2,2,1,1,1,1,2,1,1,2,2,2,2,2,1,2,1,1,1,2,1,2,1,1,2,1,2,2,2,2,2,2,1,1,1,2,2,1,2,1,1,2,2,1,1,2,2,1,2,2,1,1,2,2,1,2,2,2,1,1,2,2,94
"4049",6899,1998,1,5,5,3,2,0,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,2,1,1,2,2,2,1,2,2,1,1,2,1,1,2,2,1,1,1,2,1,2,1,2,2,2,2,2,1,1,1,1,1,2,1,2,1,1,2,1,2,2,1,1,2,1,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,2,1,2,2,2,1,2,74
"4050",6900,1978,2,1,5,4,4,0,1,1,1,2,1,1,2,1,2,1,2,1,1,1,2,2,2,1,1,1,1,2,1,2,1,2,1,2,2,1,1,1,1,1,2,1,2,2,1,2,2,2,2,1,1,2,1,1,2,1,1,2,2,2,1,2,1,2,2,2,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,2,1,1,2,1,2,2,100
"4051",6901,1980,1,4,3,3,3,1,1,2,1,2,1,2,2,1,2,1,2,2,1,1,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,1,2,2,1,2,1,2,2,1,2,1,2,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,2,1,1,1,2,1,2,2,2,1,2,1,1,1,1,1,2,1,1,2,2,1,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,30
"4052",6902,1963,1,3,4,2,5,0,2,2,1,1,2,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,2,1,2,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,2,2,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,2,1,1,2,2,1,1,72
"4053",6903,1995,2,6,5,3,1,0,2,2,1,1,2,1,1,1,2,1,1,2,1,2,1,1,2,2,2,1,2,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,1,1,2,2,1,2,1,1,2,1,1,1,2,2,2,1,1,2,2,1,2,2,2,1,1,2,2,1,1,1,2,1,2,2,1,2,1,1,1,2,2,2,2,2,1,36
"4054",6904,1956,1,1,4,2,2,0,1,2,1,1,2,2,2,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,1,2,2,1,2,1,1,1,2,2,1,1,2,2,1,2,2,1,1,2,1,1,2,1,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,1,1,100
"4055",6905,1997,1,1,5,3,2,1,1,2,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,2,2,1,1,2,2,2,1,1,1,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,1,1,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2,2,1,2,1,1,2,2,1,2,2,2,1,100
"4056",6906,1996,2,3,5,4,2,1,2,2,2,1,2,2,2,1,1,2,1,1,2,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2,1,2,27
"4057",6908,1955,2,3,4,7,5,1,2,1,1,2,1,2,2,1,2,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,2,1,2,1,1,1,1,2,2,1,1,2,1,2,2,1,2,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,1,1,2,2,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,95
"4058",6909,1989,2,6,5,2,1,1,2,2,1,2,2,2,2,2,1,1,2,2,1,1,1,1,2,2,2,1,2,2,2,1,1,2,2,1,1,1,2,1,2,2,2,2,1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,2,2,2,1,2,2,1,2,2,2,1,2,2,1,1,2,1,2,2,1,2,2,2,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,21
"4059",6912,1968,1,1,4,7,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,1,1,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,1,1,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,1,1,1,1,2,1,2,1,2,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,1,2,42
"4060",6916,1970,1,4,5,3,5,1,2,2,1,2,2,1,2,2,2,1,2,1,1,2,1,1,2,1,2,2,1,1,1,1,2,2,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,1,2,1,2,2,1,2,2,1,2,2,1,1,2,2,2,2,2,1,1,2,1,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,20
"4061",6917,1986,1,3,4,2,3,1,1,2,1,1,1,2,1,2,1,1,2,1,1,1,2,2,1,2,2,2,1,1,2,2,1,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,1,2,1,1,1,1,2,2,1,2,1,1,1,2,1,2,2,2,1,1,2,1,2,1,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2,83
"4062",6920,1972,2,6,4,6,2,0,1,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,2,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1,2,1,1,2,1,2,2,2,1,1,1,1,1,2,1,1,2,20
"4063",6921,1990,2,5,5,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,1,2,1,1,1,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,1,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,2,1,1,2,1,2,2,1,1,1,2,2,2,1,1,2,2,1,2,1,1,2,98
"4064",6922,1996,1,3,5,3,2,0,2,2,1,1,2,1,1,1,2,2,2,2,1,2,1,2,2,1,2,2,1,1,2,1,2,2,2,2,1,2,1,1,1,2,2,1,1,2,2,2,2,1,1,1,1,2,1,2,2,1,1,2,2,1,2,2,1,2,1,2,2,1,2,2,2,1,1,1,2,2,1,2,2,2,2,1,1,2,2,1,1,1,2,1,2,2,2,1,2,2,2,1,1,1,2,2,1,2,2,1,2,83
"4065",6923,1973,1,6,4,1,2,1,2,2,2,1,2,1,2,2,2,1,1,2,1,2,2,2,2,1,1,1,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,2,2,1,2,1,1,2,1,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,2,2,1,2,1,1,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,41
