UserID,YOB,Gender,Happy,Q124742,Q124122,Q123464,Q123621,Q122769,Q122770,Q122120,Q121699,Q121700,Q120978,Q121011,Q120379,Q120650,Q120194,Q120012,Q120014,Q119334,Q119851,Q118892,Q118117,Q118233,Q118237,Q116797,Q116881,Q116953,Q116601,Q116441,Q116448,Q115602,Q115610,Q115611,Hardship,Q115390,Q114961,Q114748,Q115195,Q114517,Q113992,Q114152,Q113583,Q113181,Q112478,Q112512,Q112270,Q111848,Q111220,Q109367,Q109244,Q108617,Q108754,Q108343,Q107869,Q107491,Q106993,Q106272,Q106388,Q106389,Q106042,Q105840,Q105655,Q104996,Q103293,Q102906,Q102674,Q102687,Q102289,Q101162,Q101596,Q100689,Q100680,Q100562,Q100010,Q99716,Q99581,Q99480,Q98869,Q98578,Q98059,Q98078,Q98197,Q96024,votes
7101,NA,1,0,,0,1,0,1,1,0,,,,,1,,0,0,1,,1,0,1,0,0,,,,1,0,1,1,0,1,,1,0,0,1,1,0,1,Tunes,0,0,1,1,1,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,0,0,1,1,,,,,,,,,,51
7102,NA,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,0,,0,1,1,1,,,,,,,1,,1,1,0,Tunes,1,0,1,1,0,,,,0,,1,,0,1,1,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,38
7103,1980,1,1,,0,0,1,0,0,0,1,,0,0,,1,0,0,1,1,0,,,,,,,,,,,1,1,,1,0,,,1,0,0,,,,0,0,,1,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,32
7104,NA,,0,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,,0,1,1,0,1,0,1,0,0,0,1,1,1,,,,,,,,,0,1,1,0,0,0,0,1,1,1,1,0,0,,,,,,,,63
7105,1997,0,0,1,1,0,0,,0,0,0,1,0,0,1,1,0,,0,1,0,0,1,0,0,0,1,0,,0,1,1,1,,1,,1,0,,0,,0,Tunes,0,1,1,1,1,,0,0,1,0,0,1,,,,,,0,0,1,1,1,0,0,0,0,,0,0,1,1,1,0,1,,,,,,,,75
7106,NA,1,0,,,0,,,0,0,1,,1,1,1,1,1,0,0,0,,0,1,,1,,,0,0,,,,0,0,0,0,0,1,1,,,1,Talk,0,1,1,0,0,0,1,0,,0,1,,1,1,,,,,,,1,,,1,,0,0,,,1,1,,,,,,,,,,,56
7108,NA,1,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,Tunes,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,79
7110,NA,,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,Talk,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,,,,,,,,,,,,,,,,82
7111,NA,,1,0,,,0,0,1,,0,0,1,0,,0,1,1,,,1,0,1,,,,,,,,,1,,0,0,,,,,,0,,,,,,,,,,,0,,0,,,1,,0,,0,1,,,,,0,0,,,1,0,1,1,,,,,,,,,,,37
7112,1978,0,0,,,,,,,,,,1,1,1,1,,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,,,,,,,,,,,1,1,0,0,0,1,,,,,,,,,,,,,,24
7117,1996,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,Tunes,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,,,,,,,,,,,71
7118,NA,,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,1,1,1,0,1,1,,,0,0,0,Tunes,0,0,1,1,1,1,0,0,0,0,1,0,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,44
7119,1998,1,1,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,0,1,,0,0,0,1,1,1,0,,,Tunes,0,1,1,0,0,,0,,0,0,0,1,,1,0,0,0,,,0,0,1,0,,,,,,1,,,,,,,,,,,,,41
7120,1992,1,1,,0,,,,,,,,0,1,1,1,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,,0,1,1,0,,,0,1,0,,,,,,,0,0,1,0,,0,0,1,1,1,0,,,,,,,,,,,,,,36
7124,NA,,0,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,0,0,1,0,1,,,,,,,,,1,1,0,0,0,,,,,,,,,,,,,,,,25
7126,1992,1,1,0,1,,,,,,,,,,0,1,1,,,,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,Tunes,1,1,1,,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,,,,,,,,,,,73
7134,1993,0,0,,1,,0,0,0,,1,1,0,1,0,1,0,1,1,,0,1,0,,0,0,1,1,,,,,,,0,,1,0,0,0,1,0,Tunes,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,,,,,,,,,,,,,,71
7137,1946,1,1,,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,,,0,,1,0,,Tunes,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,79
7138,NA,,0,,,,,,,1,,,0,1,1,0,0,1,,0,0,1,0,0,1,1,,,0,0,,1,1,,1,,,,,,0,,Talk,0,,0,,,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,,,,,,,,,,,,,,59
7139,NA,,1,,,,,,,0,0,0,1,,0,1,1,1,0,,1,,,,,0,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,0,,1,1,,,1,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,34
7140,NA,,1,,,,,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,1,0,1,,,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,,,,,,,,,,,,,,,,55
7141,NA,,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,1,,0,0,0,,1,0,1,1,1,0,,,0,,0,1,1,1,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,52
7142,1971,0,1,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,1,,,0,1,0,0,1,1,0,1,0,1,,Tunes,0,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,1,0,,,,,,,,,,,,,,33
7144,1998,1,0,0,1,,,0,0,0,1,,0,0,,0,,,,,,,,,,0,1,1,0,0,1,0,1,0,,,1,1,1,1,0,1,Talk,0,1,1,0,,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,,0,1,0,,,,,,,,,,,,,,,,61
7145,1990,0,0,,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Tunes,0,1,1,,0,0,1,0,0,,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,79
7146,2000,1,1,,,0,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Tunes,1,1,1,0,0,0,1,,,1,0,0,0,1,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,52
7149,1985,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,1,1,0,0,1,0,1,1,0,0,0,,0,1,1,1,1,0,1,0,,,,,,,0,,,0,0,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,39
7150,1996,0,1,,,,,,1,0,0,0,1,0,,,,1,,,1,0,0,0,1,1,1,0,1,1,,,0,1,1,1,1,1,1,0,1,0,Tunes,0,,0,0,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,45
7152,NA,,1,,0,0,0,,,,,,0,0,,,,1,,,0,,,,,,,,,,,,,,,,,,,,1,,,,1,,0,0,,1,1,,,1,,,,,,,,0,,0,1,1,0,0,0,,,,,,,,,,,,,,,,27
7154,1988,1,0,,1,,,,,,,,,,,,,,,0,,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,,0,1,0,0,0,Tunes,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,64
7158,1976,1,1,,,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,Tunes,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,82
7160,1988,1,0,,,,,,,,,,1,1,1,1,,,,0,,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,Tunes,0,1,1,0,1,1,,,,,,,,,0,1,1,,,,1,0,,,,,,,,,,,,,,,,,,,,47
7164,NA,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,76
7166,1968,0,0,,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,Talk,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,76
7168,1989,0,1,,,0,,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,,,0,0,1,1,,1,0,1,,,,,1,0,0,,,,,0,0,0,,,0,0,0,,1,1,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,61
7169,NA,,1,,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,,1,0,0,,0,0,0,,,,,0,,,,,,,,,,,0,1,0,0,0,0,,0,0,0,,,0,,,,,,,0,1,1,0,0,0,,,,,,,,,,,,,,,,53
7170,1999,1,0,,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,Tunes,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,,,,,,,,,,,,,,,,76
7172,NA,,0,,,,,0,0,0,1,0,0,1,0,1,1,1,0,,0,,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,Talk,1,0,0,0,0,0,,,,,,,,0,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,60
7173,1990,1,1,,,,,,,0,1,0,0,1,,,0,1,1,1,0,,0,0,1,0,0,1,1,0,0,1,1,0,1,,,,1,,0,0,,0,0,1,1,1,,,1,,1,0,0,1,1,,,,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,59
7174,1937,0,1,,,,,0,1,0,1,0,0,0,,0,0,0,0,,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,Talk,,,1,,,0,,,0,0,0,1,1,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,56
7178,NA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,0,,,,,,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,24
7179,1957,1,1,1,0,,1,,0,,1,0,0,,1,1,1,,,,1,1,0,0,,,,0,1,0,,1,,0,,0,1,1,0,0,0,,,,0,,,1,,,,0,0,1,1,1,1,1,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,44
7180,NA,,1,,,,,,,,,,0,0,1,1,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,Tunes,0,0,1,,1,1,,,,,,1,1,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,22
7181,NA,0,1,,,,,,,,,,,,,,,,,1,,0,1,1,1,0,,1,1,,1,1,,1,0,0,0,0,,0,0,,Tunes,1,1,,0,,0,1,,0,0,,0,1,1,1,1,1,,,1,0,,1,,,,,,,,,,,,,,,,,,,45
7184,NA,,0,,,,,,,,,,,,,,,,,,,,,,,0,1,,0,0,1,1,1,0,0,1,0,1,1,0,0,1,Tunes,1,1,1,1,,0,,0,0,1,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,52
7185,1987,0,0,,,,,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,,1,0,0,1,0,1,1,1,0,0,1,,,,,,,,,,,,,,,,,38
7191,NA,,0,1,0,,0,,,,,,,,,,,,,,,,1,,,1,0,1,1,0,0,1,0,0,,,,,,,0,,Talk,1,,0,0,0,,,,,,,,,,,,,,,,1,0,0,0,1,,,,,,,,,,,,,,,,,30
7192,1997,0,0,1,1,,,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,,,,0,1,1,,1,1,,0,,,0,,1,0,,,,1,,0,0,1,0,0,0,0,1,,1,1,1,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,,52
7193,NA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,Tunes,0,1,1,0,0,0,0,0,0,1,0,,1,1,1,0,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,33
7195,1965,0,0,,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,,,,,,1,1,1,1,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,48
7198,NA,1,0,,,,,,1,1,,1,,,1,,0,,0,,1,,,,,,0,,,,,,1,0,1,1,,,,,1,,,0,,1,,,,0,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
7199,1997,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,Tunes,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,,,,,,,,,,,,,,,,,82
7201,NA,,1,,,,,1,0,0,1,0,0,1,0,1,0,1,,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,Talk,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,72
7203,1996,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,29
7204,NA,1,1,,1,,,,,0,1,1,0,0,1,,1,0,1,1,0,1,1,0,,,,,,,,,,,1,,0,0,,,,,,0,,1,,1,0,,0,1,1,,0,1,,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,45
7206,1986,0,1,,,,,,,,1,0,,,1,1,0,0,1,1,0,0,0,0,0,,,,,,,1,1,0,,1,1,1,0,0,0,0,Tunes,0,1,1,1,,,0,,0,0,0,1,1,0,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,49
7207,1975,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,1,0,,1,0,0,,0,0,,1,1,1,1,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,24
7210,1958,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,,0,0,0,,0,0,0,,,1,0,0,1,1,1,0,1,,,,,,,,,,,,,,1,0,0,0,0,1,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,47
7213,NA,1,0,,,,,,,,,,,,1,,0,1,1,0,0,,1,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,22
7214,1986,0,0,,,,,,,,,,,,,,,,,1,,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,Tunes,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,60
7216,NA,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,1,,,0,0,,0,0,0,Tunes,1,1,1,,1,0,0,0,,,,,,,,,,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,27
7218,1991,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,,,,1,,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,Tunes,0,1,1,0,0,0,,,0,0,1,1,1,1,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,70
7224,1993,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,0,1,,Tunes,0,1,1,1,,,,,,,,,,1,0,0,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,21
7225,1994,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,28
7226,NA,,1,,,,,,,,1,1,0,0,0,1,0,1,0,0,1,,,,,,,,,0,1,,1,0,,,,,,,,,,,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
7231,1957,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,,1,1,,1,0,1,1,0,1,1,1,0,1,0,1,0,0,,1,1,,0,0,0,Tunes,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,72
7232,1998,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,,,,,,,,1,,1,0,1,0,0,Talk,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,67
7233,1961,0,1,,,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,,1,0,1,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,50
7235,1990,,1,,,,,,0,0,0,0,1,0,0,1,,,,,,1,1,0,0,,,,,,,,,,0,0,1,1,0,,0,0,Tunes,1,1,1,0,1,1,0,0,1,0,,0,0,0,0,0,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,51
7236,1983,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,0,0,0,0,,,0,,1,1,1,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,21
7237,2000,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,0,0,1,1,1,0,1,Tunes,1,,,,,,,,,,,,,1,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,22
7242,1996,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,Tunes,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,32
7243,1978,0,1,,,,,,,,,,1,1,,,,,0,,0,1,1,,,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,1,,,,0,0,1,1,1,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,38
7244,NA,,0,,,,,,,,,,0,1,,,,,,0,,0,1,1,,,,,,,,,,,,,,,,0,,,Tunes,0,1,1,,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,39
7246,1999,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,21
7247,1999,0,0,,1,0,0,0,,0,0,0,1,0,1,1,0,1,,0,1,0,0,0,0,1,,,1,0,1,,1,0,0,1,1,1,,0,0,0,Tunes,0,0,1,0,1,,0,1,0,1,,0,1,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,,,,,,,65
7248,1994,1,0,,,,,,,,1,,,,,,,,0,,0,,,,0,1,,,1,,,,,,,,,,,,0,0,,0,1,1,1,0,0,,0,0,1,,,,,0,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,29
7249,1995,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,,1,0,0,1,1,0,,,,,0,1,0,1,0,0,0,1,1,,0,1,0,1,0,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,41
7251,1946,0,0,0,,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,Tunes,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,76
7256,1978,1,0,,,,,,,0,,,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,Talk,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,69
7257,1998,1,1,,,0,,0,1,0,1,0,,0,1,1,,1,1,,0,0,1,0,1,1,1,1,,0,1,,1,1,1,,,,1,0,,,,,0,,1,,0,0,0,0,1,,0,1,1,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,54
7258,NA,0,1,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,1,0,0,1,1,0,,1,,,0,1,1,1,0,,0,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
7259,1946,0,1,,1,0,,,0,,,,,,0,1,1,1,,,,,,,,1,,,,,0,,,,,,0,0,1,1,,0,Tunes,1,0,1,0,0,0,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,31
7260,1998,1,1,,0,0,0,0,0,0,1,0,1,1,1,1,1,0,,1,0,1,1,1,0,0,1,0,,0,0,1,1,0,1,,,,1,0,0,,,,,,,,,,,1,0,0,,1,1,0,,1,0,,0,,,,,,,,,,,,,,,,,,,,,,56
7261,NA,,1,,,,,0,1,,0,0,0,0,1,1,,,,,0,0,,,,,,,,,,,,,,,0,1,,0,0,,Tunes,1,1,,,,,,,,,,0,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,27
7262,1998,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,,1,1,0,1,1,1,0,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
7263,1998,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,,0,0,1,0,1,0,1,1,0,1,Talk,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,51
7268,1996,1,1,0,1,0,0,,,1,1,0,0,1,1,0,0,,1,1,1,1,1,0,0,0,1,0,,,0,1,0,0,1,,,1,,0,,0,,0,0,1,1,0,,1,1,0,0,0,0,0,1,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,62
7269,1998,0,1,,1,0,,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,Tunes,1,0,1,1,1,1,0,1,0,0,0,,1,1,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,74
7270,NA,,0,,,,,,,0,1,0,1,0,1,1,,1,,,,,,,,,1,,,,,,,,,1,,1,1,,,,,,,,,,,,,0,0,1,,,1,1,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,26
7271,NA,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,1,1,0,,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,24
7277,1986,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,Tunes,1,0,1,1,1,1,1,0,0,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,71
7282,1967,1,0,,1,,,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,,,1,1,0,1,0,0,0,1,0,0,1,1,0,1,Tunes,,,,,,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,67
7285,1954,0,1,,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,Tunes,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,77
7286,1992,0,0,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,0,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,23
7288,NA,,1,,,0,,,0,,1,0,1,0,0,1,,,,,0,1,0,,0,0,,1,1,0,,1,,0,,1,,,,0,,,,,,,0,,0,,,0,0,1,,1,1,1,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,35
7289,NA,,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,Tunes,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,77
7295,1995,1,0,,1,0,0,0,0,0,1,0,1,1,0,,1,0,0,1,0,0,1,0,1,,,,1,1,1,0,1,0,1,0,1,0,1,0,0,1,Tunes,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,69
7296,NA,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,Tunes,1,1,1,0,1,0,0,0,0,0,0,1,1,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,72
7297,1982,0,1,,1,,,,,,,,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,,,,,,,1,,,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,52
7298,1998,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,Tunes,1,0,1,1,1,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68
